order_id,order_date,supplier_reliability_score,warehouse_inventory_level,order_quantity,shipping_distance_km,shipping_method,weather_condition,processing_time_hours,order_priority,delayed
1944,22-03-2023 23:00,0.61,2693,4,1543.4,Sea,Fog,21.4,Low,0
1945,23-03-2023 00:00,0.83,3457,135,701.9,Air,Storm,54.2,Medium,1
1946,23-03-2023 01:00,0.64,421,284,1200,Rail,Storm,28.8,Low,0
1947,23-03-2023 02:00,0.98,4483,344,1130.9,Road,Fog,11.4,Low,0
1948,23-03-2023 03:00,0.76,4568,307,690.3,Road,Rain,47.2,High,1
1949,23-03-2023 04:00,0.85,647,482,1783.8,Rail,Rain,7.2,Low,0
1950,23-03-2023 05:00,0.73,4128,198,618.3,Sea,Rain,57.9,Medium,0
1951,23-03-2023 06:00,0.73,533,35,1871,Sea,Storm,3.8,High,0
1952,23-03-2023 07:00,0.6,3762,268,1568.4,Road,Fog,23.3,Low,0
1953,23-03-2023 08:00,0.95,413,489,951.2,Sea,Clear,57.6,Medium,0
1954,23-03-2023 09:00,0.71,1231,463,1914.4,Air,Storm,37.3,High,1
1955,23-03-2023 10:00,0.7,4895,96,739.4,Sea,Clear,69.4,High,0
1956,23-03-2023 11:00,0.74,62,305,1585.5,Air,Clear,44.5,Low,0
1957,23-03-2023 12:00,0.67,832,359,1447.6,Air,Storm,46.4,Low,0
1958,23-03-2023 13:00,0.72,1132,168,377.2,Road,Fog,61.7,Low,0
1959,23-03-2023 14:00,0.71,3467,32,1234.3,Road,Clear,67.5,High,0
1960,23-03-2023 15:00,0.99,217,299,317.5,Sea,Storm,6.2,High,0
1961,23-03-2023 16:00,0.95,363,453,1499.3,Road,Clear,63.6,Medium,0
1962,23-03-2023 17:00,0.71,4260,230,1747,Road,Fog,55.3,High,1
1963,23-03-2023 18:00,0.94,432,42,1676,Air,Storm,61.2,Medium,1
1964,23-03-2023 19:00,0.62,1759,158,1431.3,Rail,Rain,55.8,Low,1
1965,23-03-2023 20:00,0.83,4218,314,294,Sea,Storm,59.1,High,0
1966,23-03-2023 21:00,0.95,1845,117,1073.5,Rail,Storm,6.1,High,0
1967,23-03-2023 22:00,0.69,3102,56,1660.8,Rail,Storm,54,High,1
1968,23-03-2023 23:00,0.66,3190,469,816.4,Sea,Clear,16.5,High,0
1969,24-03-2023 00:00,0.92,1999,165,534.8,Air,Rain,59.3,Low,0
1970,24-03-2023 01:00,0.86,3163,349,32.9,Air,Storm,17.6,Medium,1
1971,24-03-2023 02:00,0.99,3364,339,238.2,Road,Storm,31.1,Low,0
1972,24-03-2023 03:00,0.66,1028,57,1514.6,Road,Fog,68,High,1
1973,24-03-2023 04:00,0.66,810,445,1721.9,Road,Clear,42.6,High,0
1974,24-03-2023 05:00,0.62,2679,485,1008.5,Sea,Fog,60.6,High,1
1975,24-03-2023 06:00,0.73,56,423,426.3,Sea,Fog,17.1,Low,0
1976,24-03-2023 07:00,0.62,1728,307,1715.7,Rail,Clear,43.8,Medium,0
1977,24-03-2023 08:00,0.85,1920,375,725.4,Air,Rain,32.8,Medium,0
1978,24-03-2023 09:00,0.63,957,328,1096.6,Road,Storm,20.4,Low,0
1979,24-03-2023 10:00,0.78,1117,339,1836.3,Sea,Storm,6.5,High,0
1980,24-03-2023 11:00,0.81,3844,32,1930.6,Air,Storm,46.3,Medium,1
1981,24-03-2023 12:00,0.63,3453,174,1834.3,Road,Rain,63.7,High,0
1982,24-03-2023 13:00,0.88,3501,345,403.3,Air,Clear,16.6,Low,0
1983,24-03-2023 14:00,1,642,431,395,Road,Storm,3.8,Medium,1
1984,24-03-2023 15:00,0.76,4590,33,597,Road,Fog,5,Medium,1
1985,24-03-2023 16:00,0.81,515,117,325,Air,Storm,39.4,Medium,0
1986,24-03-2023 17:00,0.75,2992,444,12.3,Air,Clear,5.4,Medium,0
1987,24-03-2023 18:00,0.99,505,381,1417.8,Air,Storm,50,Low,0
1988,24-03-2023 19:00,0.94,927,370,62.5,Road,Clear,41.2,Low,0
1989,24-03-2023 20:00,0.99,618,208,141.2,Sea,Rain,27.3,Medium,1
1990,24-03-2023 21:00,0.75,3504,363,1468.8,Rail,Rain,24.8,Low,1
1991,24-03-2023 22:00,0.73,521,158,1243.6,Sea,Rain,59.9,High,0
1992,24-03-2023 23:00,0.61,4849,414,1846.7,Air,Storm,49,High,1
1993,25-03-2023 00:00,0.63,1005,246,1818.2,Rail,Storm,24.6,Low,0
1994,25-03-2023 01:00,0.98,2153,76,1398.6,Road,Rain,9.2,High,0
1995,25-03-2023 02:00,0.83,3157,238,1244.3,Rail,Storm,28.7,Medium,0
1996,25-03-2023 03:00,0.78,1794,12,572.6,Rail,Rain,29.3,High,0
1997,25-03-2023 04:00,0.66,1013,350,164,Air,Clear,10.6,Medium,0
1998,25-03-2023 05:00,0.98,792,10,1524.2,Air,Fog,22.4,Low,1
1999,25-03-2023 06:00,0.62,246,168,1074.6,Rail,Storm,25.6,High,0
2000,25-03-2023 07:00,0.86,4712,468,1369,Road,Clear,31.6,High,0
2001,25-03-2023 08:00,0.84,2830,56,33.8,Air,Rain,50.7,Medium,0
2002,25-03-2023 09:00,0.89,4379,243,773.4,Rail,Clear,33.2,Medium,0
2003,25-03-2023 10:00,0.9,3979,365,1471.2,Sea,Fog,41.5,High,0
2004,25-03-2023 11:00,0.87,3815,454,1195.5,Sea,Fog,19.4,Low,0
2005,25-03-2023 12:00,0.82,3996,265,1133.7,Rail,Fog,57.4,Medium,0
2006,25-03-2023 13:00,0.77,4330,285,1498.6,Road,Clear,44.5,High,0
2007,25-03-2023 14:00,0.92,1123,76,1733.5,Sea,Storm,49,Medium,0
2008,25-03-2023 15:00,0.65,2639,280,321.2,Rail,Clear,32.8,High,0
2009,25-03-2023 16:00,0.71,924,372,374.1,Rail,Clear,6.1,Low,0
2010,25-03-2023 17:00,0.91,1626,117,860.9,Rail,Fog,45.8,High,0
2011,25-03-2023 18:00,0.96,2643,215,96.9,Rail,Rain,41.1,Medium,0
2012,25-03-2023 19:00,0.86,1098,477,1589.8,Rail,Fog,58.7,Medium,1
2013,25-03-2023 20:00,0.62,1636,125,1100.2,Road,Fog,42.7,Medium,0
2014,25-03-2023 21:00,0.93,4294,497,1121.6,Air,Storm,62.7,Medium,0
2015,25-03-2023 22:00,0.99,3851,85,669.8,Air,Rain,44.1,Medium,0
2016,25-03-2023 23:00,0.78,3185,313,182.3,Rail,Fog,15.2,High,1
2017,26-03-2023 00:00,0.76,654,147,1281.5,Road,Rain,69.6,Medium,0
2018,26-03-2023 01:00,0.74,3289,4,1445.8,Air,Clear,48.9,Low,1
2019,26-03-2023 02:00,0.84,3890,378,1841.2,Road,Fog,24,Medium,0
2020,26-03-2023 03:00,0.67,433,494,211.7,Sea,Rain,20.4,Medium,1
2021,26-03-2023 04:00,0.65,3198,450,162.6,Air,Rain,68.2,Low,0
2022,26-03-2023 05:00,1,4898,324,1918.5,Air,Fog,68.9,Medium,1
2023,26-03-2023 06:00,0.8,2341,370,1957.8,Sea,Fog,58.9,High,0
2024,26-03-2023 07:00,0.81,1391,463,1779.6,Rail,Fog,25.1,Medium,0
2025,26-03-2023 08:00,0.72,2469,119,1550.8,Sea,Fog,40.5,High,1
2026,26-03-2023 09:00,0.62,274,452,1067.7,Air,Rain,65.6,High,0
2027,26-03-2023 10:00,0.63,4504,407,416,Sea,Fog,32,Medium,0
2028,26-03-2023 11:00,0.62,4167,203,553.2,Rail,Clear,54,High,0
2029,26-03-2023 12:00,0.88,3132,27,1633.9,Air,Clear,23,High,1
2030,26-03-2023 13:00,0.91,580,188,1217.8,Air,Clear,10.8,Medium,1
2031,26-03-2023 14:00,0.98,3219,163,533.1,Road,Fog,37.8,High,0
2032,26-03-2023 15:00,0.99,1914,135,716.5,Road,Storm,50.6,Medium,0
2033,26-03-2023 16:00,0.66,3059,466,963.8,Sea,Rain,32.7,Low,0
2034,26-03-2023 17:00,0.61,1355,458,1955.2,Road,Storm,15.6,High,0
2035,26-03-2023 18:00,0.87,1086,56,1378.1,Rail,Fog,3,Low,0
2036,26-03-2023 19:00,0.72,1854,176,125.5,Road,Fog,67.7,High,1
2037,26-03-2023 20:00,0.97,3152,20,1903.4,Rail,Storm,41.1,Low,0
2038,26-03-2023 21:00,0.8,2490,482,915.6,Road,Fog,19.5,Low,1
2039,26-03-2023 22:00,0.78,2277,280,1496.1,Rail,Storm,24.8,Medium,1
2040,26-03-2023 23:00,0.77,822,417,1623.9,Road,Fog,60.6,Low,0
2041,27-03-2023 00:00,0.72,2600,38,832.3,Rail,Clear,60.3,Low,0
2042,27-03-2023 01:00,0.83,4377,428,1906.2,Sea,Clear,13.6,Medium,0
2043,27-03-2023 02:00,0.67,2882,98,233.6,Air,Fog,48.9,Low,0
2044,27-03-2023 03:00,0.99,3793,323,1139.7,Sea,Fog,16,High,1
2045,27-03-2023 04:00,0.92,3424,73,393.7,Rail,Fog,31.9,Medium,0
2046,27-03-2023 05:00,0.94,128,276,830.9,Road,Clear,34.7,High,0
2047,27-03-2023 06:00,0.98,4944,388,308.1,Sea,Rain,32.4,High,1
2048,27-03-2023 07:00,0.87,2225,311,453.1,Rail,Clear,31.1,Low,0
2049,27-03-2023 08:00,0.96,419,299,1745.2,Rail,Clear,66.5,Medium,1
2050,27-03-2023 09:00,0.9,739,190,193.6,Air,Storm,31.2,Medium,0
2051,27-03-2023 10:00,0.79,82,402,49.6,Road,Fog,38.2,Low,0
2052,27-03-2023 11:00,0.61,2699,155,1399.3,Rail,Storm,38.1,High,0
2053,27-03-2023 12:00,0.81,4829,24,1588.9,Rail,Storm,51,High,0
2054,27-03-2023 13:00,0.82,1306,140,628,Air,Fog,55.2,High,0
2055,27-03-2023 14:00,0.89,1763,12,307.8,Rail,Fog,54.4,Low,0
2056,27-03-2023 15:00,0.95,2316,299,698,Sea,Rain,29,Low,0
2057,27-03-2023 16:00,0.85,377,487,1733.3,Rail,Rain,33.6,Medium,1
2058,27-03-2023 17:00,0.63,4387,215,1215.4,Air,Clear,6,High,0
2059,27-03-2023 18:00,0.64,4284,178,789.8,Air,Rain,53.2,Medium,1
2060,27-03-2023 19:00,0.95,164,490,961.6,Sea,Storm,14.1,High,0
2061,27-03-2023 20:00,0.95,2427,67,383.9,Air,Fog,22.3,High,0
2062,27-03-2023 21:00,0.76,2431,278,1181.8,Road,Rain,2.1,Low,0
2063,27-03-2023 22:00,0.63,3572,73,1781.5,Air,Fog,60.3,High,1
2064,27-03-2023 23:00,0.64,2596,151,1044.7,Road,Fog,2,Low,1
2065,28-03-2023 00:00,0.65,1901,37,755.7,Rail,Rain,51.8,High,0
2066,28-03-2023 01:00,0.97,2686,226,474,Sea,Clear,21.7,Medium,0
2067,28-03-2023 02:00,0.76,4164,374,1860.7,Rail,Rain,68,High,0
2068,28-03-2023 03:00,0.79,1134,125,1179.5,Sea,Clear,56.8,Medium,0
2069,28-03-2023 04:00,0.93,4603,208,77.8,Sea,Rain,10.8,Medium,0
2070,28-03-2023 05:00,0.7,4654,438,1409.3,Air,Clear,52.4,High,1
2071,28-03-2023 06:00,0.81,4347,194,1964.5,Sea,Clear,33.8,Medium,0
2072,28-03-2023 07:00,0.83,3015,403,419.8,Road,Clear,46.5,Low,1
2073,28-03-2023 08:00,0.77,2110,119,1128.5,Air,Storm,29.3,High,1
2074,28-03-2023 09:00,0.65,3064,11,1079.2,Sea,Fog,24.1,High,1
2075,28-03-2023 10:00,0.77,1943,482,1299.6,Sea,Clear,67.4,Low,1
2076,28-03-2023 11:00,0.64,2257,204,773.3,Road,Clear,32.9,Medium,0
2077,28-03-2023 12:00,0.73,4231,348,971.1,Sea,Clear,22.6,High,0
2078,28-03-2023 13:00,0.76,2059,214,1378,Rail,Fog,4.8,High,0
2079,28-03-2023 14:00,0.68,1608,184,802.1,Sea,Storm,13,High,0
2080,28-03-2023 15:00,1,1250,364,161.2,Sea,Fog,47.9,High,0
2081,28-03-2023 16:00,0.88,4937,465,1017.6,Road,Fog,31.1,Medium,0
2082,28-03-2023 17:00,0.97,554,357,1256.5,Air,Storm,38.8,Medium,0
2083,28-03-2023 18:00,0.97,2859,462,932.7,Rail,Storm,41.8,High,1
2084,28-03-2023 19:00,0.71,3501,218,428.9,Rail,Storm,8.6,Medium,1
2085,28-03-2023 20:00,0.66,4972,302,294.8,Road,Fog,42.3,Low,1
2086,28-03-2023 21:00,1,1003,76,65.1,Road,Clear,11.4,Medium,0
2087,28-03-2023 22:00,0.8,4151,304,1249.2,Air,Rain,52.7,High,0
2088,28-03-2023 23:00,0.87,2240,495,613.1,Sea,Rain,37.3,Medium,1
2089,29-03-2023 00:00,0.95,1713,19,983.1,Rail,Storm,58.4,Medium,1
2090,29-03-2023 01:00,0.74,1516,371,165.1,Rail,Fog,11.4,Low,0
2091,29-03-2023 02:00,0.84,2187,325,1604.2,Air,Storm,32.6,Low,1
2092,29-03-2023 03:00,0.72,1372,425,584.8,Air,Fog,14.2,Low,0
2093,29-03-2023 04:00,0.69,891,492,1507,Rail,Storm,44.1,Medium,0
2094,29-03-2023 05:00,0.61,2394,107,214.4,Road,Fog,6.1,Medium,0
2095,29-03-2023 06:00,0.69,2670,130,1736.8,Road,Rain,29.9,Medium,0
2096,29-03-2023 07:00,0.7,4760,394,1947.2,Rail,Storm,37.6,High,1
2097,29-03-2023 08:00,0.9,3162,420,1661,Road,Storm,71.9,Low,0
2098,29-03-2023 09:00,0.81,3855,271,1064.4,Rail,Rain,28.1,Low,0
2099,29-03-2023 10:00,0.91,3628,93,1287.6,Road,Rain,38.1,High,0
2100,29-03-2023 11:00,0.71,4874,218,1220.3,Road,Storm,11.8,High,1
2101,29-03-2023 12:00,0.69,1029,337,1281.9,Sea,Clear,15.4,Low,0
2102,29-03-2023 13:00,0.83,3561,63,1352.3,Air,Storm,19.2,Low,0
2103,29-03-2023 14:00,0.71,4452,486,505.3,Air,Storm,67.4,High,0
2104,29-03-2023 15:00,0.9,3474,445,1795.3,Road,Rain,68.9,Medium,0
2105,29-03-2023 16:00,0.75,1290,252,618.9,Sea,Fog,52.7,Medium,0
2106,29-03-2023 17:00,0.71,1011,260,323.8,Air,Storm,67.8,Medium,0
2107,29-03-2023 18:00,0.9,551,158,1642.6,Air,Clear,62.8,Medium,0
2108,29-03-2023 19:00,0.68,278,488,885,Sea,Rain,63.9,Low,0
2109,29-03-2023 20:00,0.89,2904,5,1530.7,Sea,Clear,3.8,High,1
2110,29-03-2023 21:00,0.76,1729,118,191.6,Air,Fog,30.8,Low,0
2111,29-03-2023 22:00,0.63,207,361,101.9,Road,Storm,29.5,High,0
2112,29-03-2023 23:00,0.85,75,191,398.8,Sea,Storm,62.6,Low,1
2113,30-03-2023 00:00,0.84,1990,397,824.6,Road,Rain,33.4,Medium,1
2114,30-03-2023 01:00,0.64,2405,436,1840.6,Air,Storm,69.3,Medium,1
2115,30-03-2023 02:00,0.78,1019,25,642,Sea,Storm,22.4,High,0
2116,30-03-2023 03:00,0.79,877,324,1894.9,Road,Storm,40.1,High,0
2117,30-03-2023 04:00,0.89,4239,20,938,Road,Clear,45.8,Medium,0
2118,30-03-2023 05:00,0.68,1014,312,400.5,Air,Clear,40.5,Low,0
2119,30-03-2023 06:00,0.82,2848,381,553.6,Rail,Storm,24.3,Medium,0
2120,30-03-2023 07:00,1,2905,403,1465.1,Road,Rain,2.1,Medium,0
2121,30-03-2023 08:00,0.61,2065,438,304.9,Road,Storm,36.4,Medium,0
2122,30-03-2023 09:00,0.89,4672,56,1293.8,Sea,Clear,70.6,High,0
2123,30-03-2023 10:00,0.74,2214,356,1285.7,Sea,Rain,5.4,Low,0
2124,30-03-2023 11:00,0.79,1997,388,954,Road,Fog,60.1,High,1
2125,30-03-2023 12:00,0.71,2509,173,1037.1,Road,Storm,31.6,Medium,1
2126,30-03-2023 13:00,0.78,2987,18,874.5,Sea,Rain,64.6,Low,1
2127,30-03-2023 14:00,0.8,1968,301,1440.5,Sea,Clear,37,Low,0
2128,30-03-2023 15:00,0.97,794,188,568.4,Sea,Storm,64.7,Low,0
2129,30-03-2023 16:00,0.95,4384,438,1602.6,Air,Fog,45.7,Low,1
2130,30-03-2023 17:00,0.97,3641,122,1939.3,Air,Storm,18.6,Low,0
2131,30-03-2023 18:00,0.99,2791,37,1805.9,Sea,Fog,3.4,Low,0
2132,30-03-2023 19:00,0.76,280,426,1010.9,Sea,Fog,48.5,High,1
2133,30-03-2023 20:00,0.91,3836,290,1526.5,Sea,Rain,39.6,Low,0
2134,30-03-2023 21:00,0.96,1849,186,592.9,Sea,Rain,69.1,High,1
2135,30-03-2023 22:00,0.65,185,248,1823.1,Rail,Clear,9.6,Medium,0
2136,30-03-2023 23:00,0.89,3503,430,638.5,Rail,Clear,16.8,Low,0
2137,31-03-2023 00:00,0.83,774,15,973.6,Sea,Storm,21.2,High,0
2138,31-03-2023 01:00,0.68,3012,52,1963.3,Air,Storm,45.9,Low,1
2139,31-03-2023 02:00,0.85,1671,62,1052.9,Road,Storm,35.7,Medium,0
2140,31-03-2023 03:00,0.88,4028,411,711.8,Road,Storm,17,High,0
2141,31-03-2023 04:00,0.86,2034,343,512.8,Sea,Rain,5,Low,0
2142,31-03-2023 05:00,0.6,448,321,1371.2,Road,Storm,18.3,High,0
2143,31-03-2023 06:00,0.97,2170,187,1353.9,Sea,Clear,43.5,Low,0
2144,31-03-2023 07:00,0.74,4425,172,853.4,Sea,Clear,55.1,Low,0
2145,31-03-2023 08:00,0.92,878,493,445.3,Sea,Storm,54.8,Medium,0
2146,31-03-2023 09:00,0.66,2286,15,1203.8,Road,Clear,13,Medium,1
2147,31-03-2023 10:00,0.84,2503,69,1510.4,Air,Rain,18,Medium,0
2148,31-03-2023 11:00,0.62,4020,86,1656,Sea,Rain,23.2,Medium,0
2149,31-03-2023 12:00,0.82,3022,454,1268,Road,Storm,31.2,High,1
2150,31-03-2023 13:00,0.86,516,491,7.9,Rail,Rain,15.4,Low,1
2151,31-03-2023 14:00,0.75,4792,387,646.2,Road,Rain,64.5,High,0
2152,31-03-2023 15:00,0.89,3385,141,1738.2,Road,Fog,46.4,Medium,0
2153,31-03-2023 16:00,0.79,2762,106,1498.8,Sea,Fog,52.4,Low,1
2154,31-03-2023 17:00,0.62,4285,366,1082.5,Air,Storm,10.9,Medium,0
2155,31-03-2023 18:00,0.62,3288,270,311.2,Air,Storm,12.1,Medium,1
2156,31-03-2023 19:00,0.62,2726,131,597.8,Road,Storm,38.8,Low,0
2157,31-03-2023 20:00,0.74,4179,7,1791.8,Road,Fog,42.6,High,1
2158,31-03-2023 21:00,0.97,2857,86,1359.5,Sea,Storm,55.9,Low,1
2159,31-03-2023 22:00,0.73,1782,55,1590,Road,Clear,9.1,Medium,1
2160,31-03-2023 23:00,0.93,1768,14,1062.8,Air,Storm,28.3,High,0
2161,01-04-2023 00:00,0.86,4598,487,1534.9,Air,Fog,50.8,Medium,0
2162,01-04-2023 01:00,0.88,2361,73,1178.7,Sea,Clear,63,High,1
2163,01-04-2023 02:00,0.86,513,309,397.7,Road,Storm,43,Low,0
2164,01-04-2023 03:00,0.68,4449,100,272.4,Road,Rain,16.2,High,0
2165,01-04-2023 04:00,0.95,1944,185,735,Road,Clear,7.7,Low,1
2166,01-04-2023 05:00,0.77,4453,422,941,Road,Fog,48.6,High,0
2167,01-04-2023 06:00,0.97,1376,134,137.7,Sea,Rain,29,High,0
2168,01-04-2023 07:00,0.61,3340,105,1357,Rail,Clear,27,High,1
2169,01-04-2023 08:00,0.65,2213,44,1494,Air,Rain,30.7,Low,0
2170,01-04-2023 09:00,0.65,2156,266,1926.8,Air,Clear,27.8,High,0
2171,01-04-2023 10:00,0.89,858,307,262.4,Sea,Rain,57.5,High,0
2172,01-04-2023 11:00,0.64,3684,487,939.1,Rail,Clear,4.9,High,0
2173,01-04-2023 12:00,0.77,1753,468,369.8,Road,Clear,52.6,Low,0
2174,01-04-2023 13:00,0.81,476,8,1380.7,Sea,Clear,17,Low,0
2175,01-04-2023 14:00,0.81,2652,362,1783.9,Road,Rain,64.9,Medium,1
2176,01-04-2023 15:00,0.72,2575,409,1419.8,Rail,Clear,9.6,Low,0
2177,01-04-2023 16:00,0.95,1664,246,1397.4,Rail,Storm,68.3,Medium,1
2178,01-04-2023 17:00,0.78,4259,104,230.4,Rail,Clear,59,Low,0
2179,01-04-2023 18:00,0.67,3589,314,933.7,Air,Clear,14.1,Medium,0
2180,01-04-2023 19:00,0.82,2483,379,1462.8,Road,Rain,5.2,Low,0
2181,01-04-2023 20:00,0.65,749,75,1847.1,Road,Clear,71.3,Medium,0
2182,01-04-2023 21:00,0.87,4587,181,1805.9,Air,Clear,71.1,Medium,1
2183,01-04-2023 22:00,0.67,1501,179,914.6,Sea,Rain,14,Low,0
2184,01-04-2023 23:00,0.96,2060,103,1645.4,Rail,Fog,41.2,Medium,0
2185,02-04-2023 00:00,0.63,2004,170,1000.2,Air,Clear,31.4,Medium,0
2186,02-04-2023 01:00,0.72,3543,61,1160.5,Air,Fog,18,High,0
2187,02-04-2023 02:00,0.69,1499,213,1358.1,Road,Rain,44.5,Medium,0
2188,02-04-2023 03:00,0.83,983,274,940.8,Air,Rain,64.6,High,0
2189,02-04-2023 04:00,0.76,4612,41,1706.1,Rail,Storm,54,High,0
2190,02-04-2023 05:00,0.78,4820,444,23.7,Sea,Rain,17.4,High,1
2191,02-04-2023 06:00,0.78,4875,228,1053.8,Sea,Clear,41.6,Low,1
2192,02-04-2023 07:00,0.84,4885,43,910.6,Air,Rain,11,High,1
2193,02-04-2023 08:00,0.7,2567,331,906.7,Sea,Rain,13.2,Low,1
2194,02-04-2023 09:00,0.73,3448,230,1946.4,Rail,Rain,67.6,High,0
2195,02-04-2023 10:00,0.7,4317,269,93.3,Road,Storm,8.2,Low,0
2196,02-04-2023 11:00,0.66,1623,147,750.1,Air,Fog,1.1,High,1
2197,02-04-2023 12:00,0.85,1825,200,545.3,Air,Rain,14.9,Medium,0
2198,02-04-2023 13:00,0.97,4867,6,156.7,Air,Rain,24.5,Low,1
2199,02-04-2023 14:00,0.96,987,442,216.4,Road,Fog,31.6,Low,0
2200,02-04-2023 15:00,0.99,3406,425,1671.8,Road,Rain,54.7,Low,1
2201,02-04-2023 16:00,0.64,1745,452,1903.7,Rail,Fog,49.7,Low,0
2202,02-04-2023 17:00,0.89,3405,334,1848.4,Rail,Rain,3.9,Medium,0
2203,02-04-2023 18:00,0.63,3492,321,1254.8,Sea,Storm,24,High,1
2204,02-04-2023 19:00,0.93,3937,109,184.5,Rail,Clear,36.3,Medium,0
2205,02-04-2023 20:00,0.94,456,246,1868.2,Rail,Clear,42.7,Medium,0
2206,02-04-2023 21:00,0.79,1865,154,111.3,Road,Clear,16.3,High,0
2207,02-04-2023 22:00,0.99,4775,337,1042.2,Air,Fog,34.7,Medium,0
2208,02-04-2023 23:00,0.79,3387,92,1441.2,Sea,Clear,55.4,Low,0
2209,03-04-2023 00:00,0.82,447,304,1710.3,Road,Rain,54.6,High,0
2210,03-04-2023 01:00,0.74,2480,237,374,Air,Storm,8.1,High,0
2211,03-04-2023 02:00,0.93,2026,424,950.4,Air,Rain,26,Low,0
2212,03-04-2023 03:00,0.83,1697,294,1448.8,Sea,Storm,49.7,High,1
2213,03-04-2023 04:00,0.8,1774,449,877.9,Air,Fog,67.6,High,0
2214,03-04-2023 05:00,0.77,1861,477,1595.9,Sea,Fog,13.1,Low,0
2215,03-04-2023 06:00,0.9,2056,261,1096.8,Rail,Clear,27.4,High,0
2216,03-04-2023 07:00,0.63,3738,173,1529,Road,Clear,14.1,Medium,0
2217,03-04-2023 08:00,0.85,2488,29,35.5,Sea,Fog,54.6,Low,1
2218,03-04-2023 09:00,0.63,3618,192,313.9,Rail,Clear,66.9,High,1
2219,03-04-2023 10:00,0.69,2095,398,469.6,Sea,Fog,58.3,Low,1
2220,03-04-2023 11:00,0.61,547,77,1894.2,Road,Storm,20.7,Low,1
2221,03-04-2023 12:00,0.81,2575,33,372.5,Air,Fog,49.1,Medium,0
2222,03-04-2023 13:00,0.98,2086,288,1171.5,Road,Clear,3.6,High,0
2223,03-04-2023 14:00,0.69,2005,85,1772.5,Sea,Storm,70.6,Low,0
2224,03-04-2023 15:00,0.65,1999,338,1883.2,Rail,Fog,15.7,Low,0
2225,03-04-2023 16:00,0.81,1092,235,1703.1,Rail,Storm,55.6,High,1
2226,03-04-2023 17:00,0.61,3165,339,254.1,Road,Clear,47.2,High,1
2227,03-04-2023 18:00,0.74,2405,374,1641.6,Air,Fog,19.1,Medium,0
2228,03-04-2023 19:00,0.78,1402,217,511.5,Road,Fog,43.8,High,0
2229,03-04-2023 20:00,0.63,1607,458,1061.2,Air,Rain,49.5,Low,0
2230,03-04-2023 21:00,0.95,2286,400,1114.1,Sea,Rain,52.7,High,0
2231,03-04-2023 22:00,0.75,321,52,1472.6,Sea,Fog,21.1,Medium,0
2232,03-04-2023 23:00,0.83,1538,235,1769.9,Air,Storm,66.3,Medium,0
2233,04-04-2023 00:00,0.65,684,367,1399.8,Sea,Clear,65.5,High,0
2234,04-04-2023 01:00,0.99,1784,174,1086.9,Sea,Rain,22.5,Medium,1
2235,04-04-2023 02:00,0.67,69,138,373.6,Road,Rain,3.8,High,0
2236,04-04-2023 03:00,0.79,801,55,1219,Air,Fog,56.9,High,0
2237,04-04-2023 04:00,0.64,1265,351,1865.9,Air,Rain,31.1,Medium,0
2238,04-04-2023 05:00,0.66,3523,132,196.1,Rail,Fog,68,Low,0
2239,04-04-2023 06:00,0.65,4150,106,1836.1,Rail,Rain,24.2,High,0
2240,04-04-2023 07:00,0.75,368,178,1044.7,Air,Fog,10.4,High,0
2241,04-04-2023 08:00,0.64,3681,185,55.3,Sea,Storm,25.2,Medium,0
2242,04-04-2023 09:00,0.79,876,312,253.3,Rail,Clear,4.7,Medium,0
2243,04-04-2023 10:00,0.83,1883,173,1490.7,Air,Storm,51,High,1
2244,04-04-2023 11:00,0.68,4839,124,1370.7,Rail,Storm,31.9,High,0
2245,04-04-2023 12:00,0.91,3573,11,1163.5,Rail,Rain,7.2,High,0
2246,04-04-2023 13:00,0.63,4518,23,1201.2,Sea,Storm,15.3,Medium,0
2247,04-04-2023 14:00,0.83,4174,224,1740.1,Road,Fog,30.1,Low,0
2248,04-04-2023 15:00,0.92,2815,399,1632.5,Air,Storm,5.7,High,0
2249,04-04-2023 16:00,0.85,4762,150,1635.3,Rail,Storm,55.8,Low,0
2250,04-04-2023 17:00,0.6,4535,54,1296.6,Air,Fog,12.4,High,0
2251,04-04-2023 18:00,0.63,253,271,680.4,Sea,Clear,24.8,High,0
2252,04-04-2023 19:00,0.62,1280,355,751.4,Road,Storm,1.5,Medium,0
2253,04-04-2023 20:00,0.65,1198,401,1117.9,Road,Fog,8.5,High,1
2254,04-04-2023 21:00,0.81,3306,257,1850.8,Road,Storm,33.1,Medium,0
2255,04-04-2023 22:00,0.98,477,154,991,Air,Storm,41.5,High,0
2256,04-04-2023 23:00,0.75,473,199,1311.9,Rail,Clear,46.6,Medium,0
2257,05-04-2023 00:00,0.92,3908,174,1774.6,Rail,Fog,37.6,High,0
2258,05-04-2023 01:00,0.71,2390,2,20.3,Rail,Clear,1.2,High,0
2259,05-04-2023 02:00,0.99,4292,356,282.3,Air,Storm,51,Medium,1
2260,05-04-2023 03:00,0.75,3152,343,124,Air,Rain,45.6,Low,0
2261,05-04-2023 04:00,0.68,288,98,1102.3,Rail,Storm,15.8,Medium,0
2262,05-04-2023 05:00,0.68,963,374,542.2,Rail,Fog,28.2,High,1
2263,05-04-2023 06:00,0.65,910,490,781.9,Rail,Rain,30,Low,0
2264,05-04-2023 07:00,0.63,2666,46,455.6,Air,Rain,2.1,High,0
